id,user_id,time,lat,lng,type,inf,falsePostive,out,sim_id,peer_id,contact_length,quiz_id,modifier,score
369364,1900,1614059446,0,0,contact,,,,39,5552cddf-dd2c-4986-b5d9-94ceca8395f3,51943,0,,0
369365,1786,1614059468,0,0,falsePositive,,+,,39,,0,0,,0
369366,1786,1614059470,0,0,falsePositive,,+,,39,,0,0,,0
369367,1786,1614059488,0,0,falsePositive,,-,,39,,0,0,,0
369368,1786,1614059534,0,0,falsePositive,,+,,39,,0,0,,0
369369,1786,1614059554,0,0,falsePositive,,-,,39,,0,0,,0
369370,1941,1614059568,0,0,outcome,,,ESCAPED,39,,0,0,,0
369371,1679,1614059635,0,0,falsePositive,,+,,39,,0,0,,0
369372,1679,1614059647,0,0,falsePositive,,-,,39,,0,0,,0
369373,1679,1614059661,0,0,falsePositive,,+,,39,,0,0,,0
369374,1679,1614059663,0,0,falsePositive,,-,,39,,0,0,,0
369375,1900,1614059682,0,0,falsePositive,,+,,39,,0,0,,0
369376,1925,1614059685,0,0,falsePositive,,+,,39,,0,0,,0
369377,1925,1614059703,0,0,falsePositive,,-,,39,,0,0,,0
369378,1900,1614059706,0,0,falsePositive,,-,,39,,0,0,,0
369379,1925,1614059751,0,0,falsePositive,,+,,39,,0,0,,0
369380,1925,1614059755,0,0,falsePositive,,-,,39,,0,0,,0
369381,1772,1614059775,0,0,contact,,,,39,4b59f9ab-b10f-45f9-ab56-9065f389e34f,60643,0,,0
369382,1746,1614059775,0,0,contact,,,,39,a5ad8cae-88a2-4666-96c7-74f47511a278,61439,0,,0
369383,1899,1614059822,0,0,falsePositive,,+,,39,,0,0,,0
369384,1899,1614059833,0,0,falsePositive,,-,,39,,0,0,,0
369385,1679,1614059901,0,0,falsePositive,,+,,39,,0,0,,0
369386,1679,1614059915,0,0,falsePositive,,-,,39,,0,0,,0
369387,1900,1614059939,0,0,falsePositive,,+,,39,,0,0,,0
369388,1900,1614059943,0,0,falsePositive,,-,,39,,0,0,,0
369389,1923,1614059947,0,0,contact,,,,39,a5ad8cae-88a2-4666-96c7-74f47511a278,801866,0,,0
369390,1772,1614059947,0,0,contact,,,,39,e7e959e1-a8ff-44c2-8bb2-2d2fc51dfc72,801310,0,,0
369391,1900,1614059957,0,0,falsePositive,,+,,39,,0,0,,0
369392,1786,1614059985,0,0,falsePositive,,+,,39,,0,0,,0
369393,1786,1614060001,0,0,falsePositive,,-,,39,,0,0,,0
369394,1900,1614060001,0,0,falsePositive,,-,,39,,0,0,,0
369395,1925,1614060035,0,0,falsePositive,,+,,39,,0,0,,0
369396,1786,1614060055,0,0,falsePositive,,+,,39,,0,0,,0
369397,1925,1614060057,0,0,falsePositive,,-,,39,,0,0,,0
369398,1786,1614060089,0,0,falsePositive,,-,,39,,0,0,,0
369399,1900,1614060107,0,0,contact,,,,39,5552cddf-dd2c-4986-b5d9-94ceca8395f3,47986,0,,0
369400,1679,1614060168,0,0,falsePositive,,+,,39,,0,0,,0
369401,1925,1614060171,0,0,falsePositive,,+,,39,,0,0,,0
369402,1925,1614060173,0,0,falsePositive,,+,,39,,0,0,,0
369403,1679,1614060182,0,0,falsePositive,,-,,39,,0,0,,0
369404,1925,1614060187,0,0,falsePositive,,-,,39,,0,0,,0
369405,1786,1614060205,0,0,falsePositive,,+,,39,,0,0,,0
369406,1925,1614060219,0,0,falsePositive,,+,,39,,0,0,,0
369407,1900,1614060232,0,0,contact,,,,39,5552cddf-dd2c-4986-b5d9-94ceca8395f3,33624,0,,0
369408,1786,1614060241,0,0,falsePositive,,-,,39,,0,0,,0
369409,1925,1614060245,0,0,falsePositive,,-,,39,,0,0,,0
369410,1899,1614060256,0,0,falsePositive,,+,,39,,0,0,,0
369411,1899,1614060264,0,0,falsePositive,,+,,39,,0,0,,0
369412,1899,1614060274,0,0,falsePositive,,-,,39,,0,0,,0
369413,1786,1614060277,0,0,falsePositive,,+,,39,,0,0,,0
369414,1679,1614060280,0,0,falsePositive,,+,,39,,0,0,,0
369415,1786,1614060281,0,0,falsePositive,,+,,39,,0,0,,0
369416,1679,1614060288,0,0,falsePositive,,-,,39,,0,0,,0
369417,1786,1614060293,0,0,falsePositive,,-,,39,,0,0,,0
369418,2226,1614060292,0,0,contact,,,,39,8e6c751d-2833-4a00-a038-b6b45dd3eb3a,208773,0,,0
369419,1725,1614060330,0,0,contact,,,,39,56d47f7c-a471-4f79-b7e1-2feafb5389ad,64688,0,,0
369420,1997,1614060331,0,0,contact,,,,39,62577e17-71db-4ef8-909d-a7e65fd6a5df,65569,0,,0
369421,1704,1614060404,0,0,contact,,,,39,71325f2e-047b-4394-a047-6ebb95105c78,37728,0,,0
369422,2068,1614060415,0,0,contact,,,,39,50bee692-e7c9-4f2b-b66f-2b8c02e8a138,264809,0,,0
369423,2226,1614060433,0,0,contact,,,,39,8e6c751d-2833-4a00-a038-b6b45dd3eb3a,68445,0,,0
369424,1786,1614060463,0,0,falsePositive,,+,,39,,0,0,,0
369425,1899,1614060467,0,0,falsePositive,,+,,39,,0,0,,0
369426,1786,1614060483,0,0,falsePositive,,-,,39,,0,0,,0
369427,1899,1614060488,0,0,falsePositive,,-,,39,,0,0,,0
369428,1945,1614060498,0,0,modifier,,,,39,,0,0,Wearing Mask,0
369429,1704,1614060524,0,0,contact,,,,39,71325f2e-047b-4394-a047-6ebb95105c78,70189,0,,0
369430,2068,1614060543,0,0,contact,,,,39,50bee692-e7c9-4f2b-b66f-2b8c02e8a138,80372,0,,0
369431,1991,1614060543,0,0,contact,,,,39,0459b756-27c7-43b6-895d-0c69b02afa67,81832,0,,0
369432,1991,1614060415,0,0,contact,,,,39,0459b756-27c7-43b6-895d-0c69b02afa67,266210,0,,0
369433,2191,1614060552,0,0,contact,,,,39,f8c92076-ec09-4121-981e-00668cd00932,161733,0,,0
369434,2226,1614060553,0,0,contact,,,,39,8e6c751d-2833-4a00-a038-b6b45dd3eb3a,103241,0,,0
369435,1786,1614060561,0,0,falsePositive,,+,,39,,0,0,,0
369436,1786,1614060583,0,0,falsePositive,,-,,39,,0,0,,0
369437,1786,1614060597,0,0,falsePositive,,+,,39,,0,0,,0
369438,1923,1614060625,0,0,contact,,,,39,a5ad8cae-88a2-4666-96c7-74f47511a278,494661,0,,0
369439,1772,1614060624,0,0,contact,,,,39,e7e959e1-a8ff-44c2-8bb2-2d2fc51dfc72,494118,0,,0
369440,1786,1614060632,0,0,falsePositive,,-,,39,,0,0,,0
369441,1900,1614060666,0,0,falsePositive,,+,,39,,0,0,,0
369442,1900,1614060685,0,0,falsePositive,,-,,39,,0,0,,0
369443,1925,1614060694,0,0,falsePositive,,+,,39,,0,0,,0
369444,1925,1614060706,0,0,falsePositive,,-,,39,,0,0,,0
369445,1900,1614060709,0,0,falsePositive,,+,,39,,0,0,,0
369446,1900,1614060737,0,0,falsePositive,,-,,39,,0,0,,0
369447,1786,1614060746,0,0,falsePositive,,+,,39,,0,0,,0
369448,1786,1614060752,0,0,falsePositive,,-,,39,,0,0,,0
369449,2226,1614060799,0,0,contact,,,,39,8e6c751d-2833-4a00-a038-b6b45dd3eb3a,214026,0,,0
369450,2068,1614060838,0,0,contact,,,,39,50bee692-e7c9-4f2b-b66f-2b8c02e8a138,64324,0,,0
369451,1991,1614060838,0,0,contact,,,,39,0459b756-27c7-43b6-895d-0c69b02afa67,64816,0,,0
369452,1679,1614060846,0,0,falsePositive,,+,,39,,0,0,,0
369453,1679,1614060851,0,0,falsePositive,,-,,39,,0,0,,0
369454,1925,1614060870,0,0,falsePositive,,+,,39,,0,0,,0
369455,1704,1614060879,0,0,contact,,,,39,71325f2e-047b-4394-a047-6ebb95105c78,291828,0,,0
369456,1925,1614060886,0,0,falsePositive,,-,,39,,0,0,,0
369457,1679,1614060909,0,0,falsePositive,,+,,39,,0,0,,0
369458,1923,1614060926,0,0,contact,,,,39,a5ad8cae-88a2-4666-96c7-74f47511a278,297680,0,,0
369459,1679,1614060945,0,0,falsePositive,,-,,39,,0,0,,0
369460,1772,1614060925,0,0,contact,,,,39,e7e959e1-a8ff-44c2-8bb2-2d2fc51dfc72,296942,0,,0
369461,1679,1614061015,0,0,falsePositive,,+,,39,,0,0,,0
369462,1679,1614061019,0,0,falsePositive,,-,,39,,0,0,,0
369463,2068,1614061023,0,0,contact,,,,39,50bee692-e7c9-4f2b-b66f-2b8c02e8a138,60145,0,,0
369464,1925,1614061020,0,0,contact,,,,39,175476b4-4f94-4010-9bb7-3b41e041bba0,170038,0,,0
369465,1991,1614061022,0,0,contact,,,,39,0459b756-27c7-43b6-895d-0c69b02afa67,60517,0,,0
369466,2146,1614061061,0,0,contact,,,,39,02a44a74-6e71-4b63-b45d-e8faae981e33,36108,0,,0
369467,1899,1614061066,0,0,falsePositive,,+,,39,,0,0,,0
369468,1786,1614061072,0,0,falsePositive,,+,,39,,0,0,,0
369469,1899,1614061076,0,0,falsePositive,,-,,39,,0,0,,0
369470,1786,1614061092,0,0,falsePositive,,-,,39,,0,0,,0
369471,2237,1614061094,0,0,contact,,,,39,0a6000c9-3fd4-4c36-825c-4ea6d26206dd,67576,0,,0
369472,1786,1614061100,0,0,falsePositive,,+,,39,,0,0,,0
369473,2146,1614061131,0,0,contact,,,,39,02a44a74-6e71-4b63-b45d-e8faae981e33,33328,0,,0
369474,1786,1614061134,0,0,falsePositive,,-,,39,,0,0,,0
369475,2028,1614061141,0,0,modifier,,,,39,,0,0,Wearing Mask,0
369476,2237,1614061164,0,0,contact,,,,39,0a6000c9-3fd4-4c36-825c-4ea6d26206dd,65182,0,,0
369477,1925,1614061165,0,0,falsePositive,,+,,39,,0,0,,0
369478,1925,1614061185,0,0,falsePositive,,-,,39,,0,0,,0
369479,1925,1614061165,0,0,falsePositive,,+,,39,,0,0,,0
369480,1900,1614061195,0,0,contact,,,,39,5552cddf-dd2c-4986-b5d9-94ceca8395f3,2652,0,,0
369481,1900,1614061212,0,0,falsePositive,,+,,39,,0,0,,0
369482,1900,1614061218,0,0,falsePositive,,-,,39,,0,0,,0
369483,1786,1614061235,0,0,falsePositive,,+,,39,,0,0,,0
369484,1786,1614061263,0,0,falsePositive,,-,,39,,0,0,,0
369485,1786,1614061307,0,0,falsePositive,,+,,39,,0,0,,0
369486,2146,1614061306,0,0,contact,,,,39,02a44a74-6e71-4b63-b45d-e8faae981e33,45620,0,,0
369487,1704,1614061319,0,0,contact,,,,39,71325f2e-047b-4394-a047-6ebb95105c78,433864,0,,0
369488,1786,1614061329,0,0,falsePositive,,-,,39,,0,0,,0
369489,2237,1614061339,0,0,contact,,,,39,0a6000c9-3fd4-4c36-825c-4ea6d26206dd,77039,0,,0
369490,1925,1614061361,0,0,falsePositive,,+,,39,,0,0,,0
369491,2028,1614061383,0,0,contact,,,,39,85c067c0-7387-43d6-9869-7ee7150b1545,109052,0,,0
369492,1925,1614061397,0,0,falsePositive,,-,,39,,0,0,,0
369493,1679,1614061433,0,0,falsePositive,,+,,39,,0,0,,0
369494,1679,1614061453,0,0,falsePositive,,-,,39,,0,0,,0
369495,1925,1614061455,0,0,falsePositive,,+,,39,,0,0,,0
369496,1925,1614061471,0,0,falsePositive,,-,,39,,0,0,,0
369497,1704,1614061504,0,0,contact,,,,39,71325f2e-047b-4394-a047-6ebb95105c78,83390,0,,0
369498,1786,1614061507,0,0,falsePositive,,+,,39,,0,0,,0
369499,1900,1614061514,0,0,falsePositive,,+,,39,,0,0,,0
369500,1899,1614061515,0,0,falsePositive,,+,,39,,0,0,,0
369501,1900,1614061522,0,0,falsePositive,,-,,39,,0,0,,0
369502,1786,1614061523,0,0,falsePositive,,-,,39,,0,0,,0
369503,2226,1614061533,0,0,contact,,,,39,8e6c751d-2833-4a00-a038-b6b45dd3eb3a,113996,0,,0
369504,1899,1614061547,0,0,falsePositive,,-,,39,,0,0,,0
369505,1899,1614061602,0,0,falsePositive,,+,,39,,0,0,,0
369506,1899,1614061620,0,0,falsePositive,,-,,39,,0,0,,0
369507,1997,1614061622,0,0,outcome,,,RECOVERED,39,,0,0,,0
369508,1900,1614061631,0,0,falsePositive,,+,,39,,0,0,,0
369509,1900,1614061653,0,0,falsePositive,,-,,39,,0,0,,0
369510,1899,1614061654,0,0,falsePositive,,-,,39,,0,0,,0
369511,1899,1614061654,0,0,falsePositive,,+,,39,,0,0,,0
369512,1786,1614061667,0,0,falsePositive,,+,,39,,0,0,,0
369513,1786,1614061673,0,0,falsePositive,,-,,39,,0,0,,0
369514,1899,1614061690,0,0,falsePositive,,+,,39,,0,0,,0
369515,1925,1614061693,0,0,falsePositive,,+,,39,,0,0,,0
369516,1679,1614061696,0,0,falsePositive,,-,,39,,0,0,,0
369517,1679,1614061696,0,0,falsePositive,,+,,39,,0,0,,0
369518,1925,1614061707,0,0,falsePositive,,-,,39,,0,0,,0
369519,1899,1614061712,0,0,falsePositive,,-,,39,,0,0,,0
369520,1900,1614061749,0,0,falsePositive,,+,,39,,0,0,,0
369521,1900,1614061763,0,0,falsePositive,,-,,39,,0,0,,0
369522,1786,1614061817,0,0,falsePositive,,+,,39,,0,0,,0
369523,1786,1614061826,0,0,falsePositive,,-,,39,,0,0,,0
369524,1900,1614061831,0,0,falsePositive,,+,,39,,0,0,,0
369525,1900,1614061841,0,0,falsePositive,,-,,39,,0,0,,0
369526,1925,1614061851,0,0,contact,,,,39,b1b139de-06df-4281-9796-4232b34e7c5e,70191,0,,0
369527,1900,1614061855,0,0,falsePositive,,+,,39,,0,0,,0
369528,1900,1614061873,0,0,falsePositive,,-,,39,,0,0,,0
369529,1925,1614061884,0,0,falsePositive,,+,,39,,0,0,,0
369530,1679,1614061904,0,0,falsePositive,,+,,39,,0,0,,0
369531,1679,1614061910,0,0,falsePositive,,-,,39,,0,0,,0
369532,1925,1614061912,0,0,falsePositive,,-,,39,,0,0,,0
369533,1786,1614061913,0,0,falsePositive,,+,,39,,0,0,,0
369534,1899,1614061918,0,0,falsePositive,,+,,39,,0,0,,0
369535,1786,1614061923,0,0,falsePositive,,-,,39,,0,0,,0
369536,1899,1614061936,0,0,falsePositive,,-,,39,,0,0,,0
369537,2068,1614062002,0,0,contact,,,,39,50bee692-e7c9-4f2b-b66f-2b8c02e8a138,65133,0,,0
369538,1991,1614062001,0,0,contact,,,,39,0459b756-27c7-43b6-895d-0c69b02afa67,65711,0,,0
369539,1884,1614062011,0,0,contact,,,,39,e4218a8b-72b7-4ecc-85ee-fadd90cd5766,179650,0,,0
369540,2067,1614062013,0,0,contact,,,,39,9a6ec3e4-919e-4d1b-8c4a-d9fa9b7073b8,181778,0,,0
369541,1704,1614062090,0,0,contact,,,,39,71325f2e-047b-4394-a047-6ebb95105c78,84419,0,,0
369542,1899,1614062131,0,0,falsePositive,,+,,39,,0,0,,0
369543,1899,1614062143,0,0,falsePositive,,-,,39,,0,0,,0
369544,1725,1614062145,0,0,contact,,,,39,56d47f7c-a471-4f79-b7e1-2feafb5389ad,1678868,0,,0
369545,1997,1614062147,0,0,contact,,,,39,62577e17-71db-4ef8-909d-a7e65fd6a5df,1681705,0,,0
369546,2226,1614062183,0,0,contact,,,,39,8e6c751d-2833-4a00-a038-b6b45dd3eb3a,178381,0,,0
369547,1900,1614062228,0,0,contact,,,,39,5552cddf-dd2c-4986-b5d9-94ceca8395f3,38221,0,,0
369548,1679,1614062303,0,0,falsePositive,,+,,39,,0,0,,0
369549,1679,1614062331,0,0,falsePositive,,+,,39,,0,0,,0
369550,1679,1614062337,0,0,falsePositive,,-,,39,,0,0,,0
369551,1899,1614062339,0,0,falsePositive,,+,,39,,0,0,,0
369552,1899,1614062361,0,0,falsePositive,,+,,39,,0,0,,0
369553,1899,1614062361,0,0,falsePositive,,-,,39,,0,0,,0
369554,2218,1614062379,0,0,contact,,,,39,5552cddf-dd2c-4986-b5d9-94ceca8395f3,71211,0,,0
369555,1704,1614062380,0,0,contact,,,,39,71325f2e-047b-4394-a047-6ebb95105c78,289011,0,,0
369556,1900,1614062379,0,0,contact,,,,39,2d6b0605-b9c7-4976-94b2-e8885758746c,65273,0,,0
369557,2245,1614062379,0,0,contact,,,,39,2d6b0605-b9c7-4976-94b2-e8885758746c,72162,0,,0
369558,1946,1614062415,0,0,contact,,,,39,e4218a8b-72b7-4ecc-85ee-fadd90cd5766,164026,0,,0
369559,2067,1614062419,0,0,contact,,,,39,2b5900f6-aecd-4f15-8ebf-01d031959556,168079,0,,0
369560,1704,1614062509,0,0,contact,,,,39,71325f2e-047b-4394-a047-6ebb95105c78,125320,0,,0
369561,2068,1614062514,0,0,contact,,,,39,50bee692-e7c9-4f2b-b66f-2b8c02e8a138,87804,0,,0
369562,1991,1614062514,0,0,contact,,,,39,0459b756-27c7-43b6-895d-0c69b02afa67,88249,0,,0
369563,1899,1614062546,0,0,falsePositive,,+,,39,,0,0,,0
369564,1899,1614062576,0,0,falsePositive,,-,,39,,0,0,,0
369565,2077,1614062578,0,0,contact,,,,39,4b2c8cda-941d-4a9d-b1bf-281188366464,60682,0,,0
369566,1949,1614062579,0,0,contact,,,,39,562dcd4a-aa85-4b8b-a4f4-15677736c702,62755,0,,0
369567,1786,1614062610,0,0,falsePositive,,+,,39,,0,0,,0
369568,1786,1614062622,0,0,falsePositive,,+,,39,,0,0,,0
369569,1786,1614062622,0,0,falsePositive,,-,,39,,0,0,,0
369570,1900,1614062649,0,0,falsePositive,,+,,39,,0,0,,0
369571,1900,1614062683,0,0,falsePositive,,-,,39,,0,0,,0
369572,1786,1614062704,0,0,falsePositive,,+,,39,,0,0,,0
369573,1786,1614062720,0,0,falsePositive,,-,,39,,0,0,,0
369574,2159,1614062731,0,0,contact,,,,39,489c09c2-e807-4d95-9627-fe66ad829dad,63586,0,,0
369575,2159,1614021805,0,0,contact,,,,39,01d43dd8-94d8-4f8c-b704-784157340592,141048,0,,0
369576,1777,1614062762,0,0,contact,,,,39,ec8b8eb2-509d-484e-8b57-65591b83fa7d,71540,0,,0
369577,1845,1614062763,0,0,contact,,,,39,4310f9e0-a233-4cc9-bae2-b3e82e4a8a62,72449,0,,0
369578,1900,1614062765,0,0,falsePositive,,+,,39,,0,0,,0
369579,1786,1614062814,0,0,falsePositive,,+,,39,,0,0,,0
369580,1725,1614062818,0,0,contact,,,,39,56d47f7c-a471-4f79-b7e1-2feafb5389ad,654548,0,,0
369581,1997,1614062818,0,0,contact,,,,39,62577e17-71db-4ef8-909d-a7e65fd6a5df,655446,0,,0
369582,1899,1614062822,0,0,falsePositive,,+,,39,,0,0,,0
369583,1900,1614062827,0,0,falsePositive,,+,,39,,0,0,,0
369584,1900,1614062793,0,0,falsePositive,,-,,39,,0,0,,0
369585,1900,1614062833,0,0,falsePositive,,+,,39,,0,0,,0
369586,1786,1614062836,0,0,falsePositive,,-,,39,,0,0,,0
369587,1899,1614062840,0,0,falsePositive,,-,,39,,0,0,,0
369588,1900,1614062848,0,0,falsePositive,,-,,39,,0,0,,0
369589,1811,1614062935,0,0,modifier,,,,39,,0,0,Wearing Mask,0
369590,2077,1614062946,0,0,contact,,,,39,4b2c8cda-941d-4a9d-b1bf-281188366464,166431,0,,0
369591,1704,1614062955,0,0,contact,,,,39,71325f2e-047b-4394-a047-6ebb95105c78,47968,0,,0
369592,2068,1614062981,0,0,contact,,,,39,50bee692-e7c9-4f2b-b66f-2b8c02e8a138,154064,0,,0
369593,1991,1614062980,0,0,contact,,,,39,0459b756-27c7-43b6-895d-0c69b02afa67,154826,0,,0
369594,2226,1614062983,0,0,contact,,,,39,8e6c751d-2833-4a00-a038-b6b45dd3eb3a,78418,0,,0
369595,1900,1614062998,0,0,falsePositive,,+,,39,,0,0,,0
369596,1900,1614063020,0,0,falsePositive,,-,,39,,0,0,,0
369597,1900,1614063050,0,0,falsePositive,,+,,39,,0,0,,0
369598,1899,1614063067,0,0,falsePositive,,+,,39,,0,0,,0
369599,1900,1614063072,0,0,falsePositive,,-,,39,,0,0,,0
369600,1899,1614063079,0,0,falsePositive,,-,,39,,0,0,,0
369601,1679,1614063172,0,0,falsePositive,,+,,39,,0,0,,0
369602,1679,1614063184,0,0,falsePositive,,-,,39,,0,0,,0
369603,1679,1614063264,0,0,falsePositive,,+,,39,,0,0,,0
369604,1679,1614063294,0,0,falsePositive,,-,,39,,0,0,,0
369605,2234,1614063346,0,0,falsePositive,,+,,39,,0,0,,0
369606,1786,1614063357,0,0,falsePositive,,+,,39,,0,0,,0
369607,1899,1614063367,0,0,falsePositive,,+,,39,,0,0,,0
369608,1679,1614063375,0,0,falsePositive,,+,,39,,0,0,,0
369609,1899,1614063379,0,0,falsePositive,,+,,39,,0,0,,0
369610,1786,1614063379,0,0,falsePositive,,-,,39,,0,0,,0
369611,1899,1614063398,0,0,falsePositive,,-,,39,,0,0,,0
369612,1679,1614063409,0,0,falsePositive,,-,,39,,0,0,,0
369613,2234,1614063417,0,0,falsePositive,,-,,39,,0,0,,0
369614,1786,1614063441,0,0,falsePositive,,+,,39,,0,0,,0
369615,1786,1614063461,0,0,falsePositive,,-,,39,,0,0,,0
369616,1854,1614063463,0,0,contact,,,,39,a0b9defb-90b3-4839-aeb4-55c3b429716a,162970,0,,0
369617,2193,1614063467,0,0,contact,,,,39,e7d314de-2c80-4147-91f8-686252156be3,164349,0,,0
369618,1679,1614063469,0,0,falsePositive,,+,,39,,0,0,,0
369619,1985,1614063470,0,0,contact,,,,39,e7d314de-2c80-4147-91f8-686252156be3,162361,0,,0
369620,1985,1614063470,0,0,contact,,,,39,a0b9defb-90b3-4839-aeb4-55c3b429716a,168449,0,,0
369621,1854,1614063473,0,0,contact,,,,39,a9e1c1ce-bb73-4aa7-9271-022f6d865a76,164634,0,,0
369622,1679,1614063487,0,0,falsePositive,,-,,39,,0,0,,0
369623,2068,1614063491,0,0,contact,,,,39,50bee692-e7c9-4f2b-b66f-2b8c02e8a138,219243,0,,0
369624,1991,1614063491,0,0,contact,,,,39,0459b756-27c7-43b6-895d-0c69b02afa67,220171,0,,0
369625,2146,1614063518,0,0,contact,,,,39,02a44a74-6e71-4b63-b45d-e8faae981e33,37277,0,,0
369626,1679,1614063531,0,0,falsePositive,,+,,39,,0,0,,0
369627,1899,1614063532,0,0,falsePositive,,-,,39,,0,0,,0
369628,1899,1614063532,0,0,falsePositive,,+,,39,,0,0,,0
369629,1704,1614063535,0,0,contact,,,,39,71325f2e-047b-4394-a047-6ebb95105c78,45018,0,,0
369630,1900,1614063543,0,0,falsePositive,,+,,39,,0,0,,0
369631,2237,1614063550,0,0,contact,,,,39,0a6000c9-3fd4-4c36-825c-4ea6d26206dd,68369,0,,0
369632,1679,1614063555,0,0,falsePositive,,-,,39,,0,0,,0
369633,1900,1614063557,0,0,falsePositive,,+,,39,,0,0,,0
369634,1900,1614063557,0,0,falsePositive,,-,,39,,0,0,,0
369635,2226,1614063565,0,0,contact,,,,39,8e6c751d-2833-4a00-a038-b6b45dd3eb3a,76746,0,,0
369636,1899,1614063572,0,0,falsePositive,,+,,39,,0,0,,0
369637,1899,1614063588,0,0,falsePositive,,-,,39,,0,0,,0
369638,1772,1614063591,0,0,contact,,,,39,e7e959e1-a8ff-44c2-8bb2-2d2fc51dfc72,2639090,0,,0
369639,1923,1614063591,0,0,contact,,,,39,a5ad8cae-88a2-4666-96c7-74f47511a278,2639618,0,,0
369640,1900,1614063651,0,0,falsePositive,,+,,39,,0,0,,0
369641,2234,1614063657,0,0,falsePositive,,+,,39,,0,0,,0
369642,1900,1614063665,0,0,falsePositive,,-,,39,,0,0,,0
369643,2234,1614063681,0,0,falsePositive,,-,,39,,0,0,,0
369644,1899,1614063704,0,0,falsePositive,,+,,39,,0,0,,0
369645,1899,1614063706,0,0,falsePositive,,-,,39,,0,0,,0
369646,2068,1614063765,0,0,contact,,,,39,50bee692-e7c9-4f2b-b66f-2b8c02e8a138,63344,0,,0
369647,1991,1614063764,0,0,contact,,,,39,0459b756-27c7-43b6-895d-0c69b02afa67,63734,0,,0
369648,1997,1614063779,0,0,contact,,,,39,62577e17-71db-4ef8-909d-a7e65fd6a5df,462911,0,,0
369649,1786,1614063810,0,0,falsePositive,,+,,39,,0,0,,0
369650,1786,1614063830,0,0,falsePositive,,-,,39,,0,0,,0
369651,1899,1614063845,0,0,falsePositive,,+,,39,,0,0,,0
369652,1786,1614063848,0,0,falsePositive,,+,,39,,0,0,,0
369653,1679,1614063860,0,0,falsePositive,,+,,39,,0,0,,0
369654,1899,1614063875,0,0,falsePositive,,-,,39,,0,0,,0
369655,1786,1614063876,0,0,falsePositive,,-,,39,,0,0,,0
369656,1899,1614063879,0,0,falsePositive,,+,,39,,0,0,,0
369657,2068,1614063880,0,0,contact,,,,39,50bee692-e7c9-4f2b-b66f-2b8c02e8a138,101341,0,,0
369658,1991,1614063879,0,0,contact,,,,39,0459b756-27c7-43b6-895d-0c69b02afa67,101779,0,,0
369659,2146,1614063882,0,0,contact,,,,39,02a44a74-6e71-4b63-b45d-e8faae981e33,22632,0,,0
369660,1679,1614063888,0,0,falsePositive,,-,,39,,0,0,,0
369661,1899,1614063891,0,0,falsePositive,,-,,39,,0,0,,0
369662,1985,1614063899,0,0,contact,,,,39,e7d314de-2c80-4147-91f8-686252156be3,60253,0,,0
369663,1760,1614063905,0,0,contact,,,,39,5552cddf-dd2c-4986-b5d9-94ceca8395f3,33736,0,,0
369664,1760,1614050725,0,0,contact,,,,39,81932d42-635b-421e-bffd-be00f534b62c,25250755,0,,0
369665,2245,1614063936,0,0,contact,,,,39,1ae1daa5-fa2c-464b-84d9-6de57f2f6a7c,64259,0,,0
369666,1946,1614063949,0,0,contact,,,,39,3c1973a6-7211-426b-b1b9-0859872fcc10,245960,0,,0
369667,2234,1614063952,0,0,falsePositive,,+,,39,,0,0,,0
369668,2237,1614063966,0,0,contact,,,,39,0a6000c9-3fd4-4c36-825c-4ea6d26206dd,105458,0,,0
369669,2234,1614063974,0,0,falsePositive,,-,,39,,0,0,,0
369670,1772,1614063985,0,0,contact,,,,39,4b59f9ab-b10f-45f9-ab56-9065f389e34f,180412,0,,0
369671,1746,1614063986,0,0,contact,,,,39,a5ad8cae-88a2-4666-96c7-74f47511a278,181879,0,,0
369672,2234,1614064008,0,0,falsePositive,,+,,39,,0,0,,0
369673,2193,1614064008,0,0,contact,,,,39,e7d314de-2c80-4147-91f8-686252156be3,169243,0,,0
369674,2068,1614064016,0,0,contact,,,,39,50bee692-e7c9-4f2b-b66f-2b8c02e8a138,80954,0,,0
369675,1991,1614064015,0,0,contact,,,,39,0459b756-27c7-43b6-895d-0c69b02afa67,81893,0,,0
369676,2234,1614064020,0,0,falsePositive,,-,,39,,0,0,,0
369677,2234,1614064028,0,0,falsePositive,,+,,39,,0,0,,0
369678,1899,1614064027,0,0,falsePositive,,+,,39,,0,0,,0
369679,2234,1614064036,0,0,falsePositive,,-,,39,,0,0,,0
369680,1899,1614064057,0,0,falsePositive,,+,,39,,0,0,,0
369681,1899,1614064059,0,0,falsePositive,,-,,39,,0,0,,0
369682,1679,1614064070,0,0,falsePositive,,+,,39,,0,0,,0
369683,1900,1614064080,0,0,falsePositive,,+,,39,,0,0,,0
369684,1900,1614064096,0,0,falsePositive,,-,,39,,0,0,,0
369685,1679,1614064100,0,0,falsePositive,,-,,39,,0,0,,0
369686,1900,1614064124,0,0,falsePositive,,+,,39,,0,0,,0
369687,1900,1614064150,0,0,falsePositive,,-,,39,,0,0,,0
369688,1786,1614064154,0,0,falsePositive,,+,,39,,0,0,,0
369689,1760,1614064160,0,0,contact,,,,39,5552cddf-dd2c-4986-b5d9-94ceca8395f3,32645,0,,0
369690,1786,1614064166,0,0,falsePositive,,-,,39,,0,0,,0
369691,1900,1614064167,0,0,falsePositive,,+,,39,,0,0,,0
369692,2234,1614064185,0,0,falsePositive,,+,,39,,0,0,,0
